src,tgt,pair,ID,model,best,position,dataset
"— Слушайте же, — начала она опять, — я долго ждала вас, чтобы вам всё это рассказать, с тех самых пор ждала, как вы мне то письмо оттуда написали, и даже раньше... Половину вы вчера от меня уже услышали: я вас считаю за самого честного и за самого правдивого человека, всех честнее и правдивее, и если говорят про вас, что у вас ум... то есть что вы больны иногда умом, то это несправедливо; я так решила и спорила, потому что хоть вы и в самом деле больны умом (вы, конечно, на это не рассердитесь, я с высшей точки говорю), то зато главный ум у вас лучше, чем у них у всех, такой даже, какой им и не снился, потому что есть два ума: главный и неглавный. Так? Ведь так?","“Now listen,” she began again, “I’ve been waiting for you a long time, in order to tell you all this, I’ve been waiting ever since you wrote me that letter from there, and even earlier … You already heard half of it from me yesterday: I consider you a most honest and truthful man, the most honest and truthful of all, and if they say your mind … that is, that you’re sometimes sick in your mind , it isn’t right; I’ve decided and argued about it, because though you are in fact sick in your mind (you won’t, of course, be angry at that, I’m speaking from a higher point), the main mind in you is better than in any of them, such as they would never even dream of, because there are two minds: the main one and the non-main one. Well? Isn’t that so?”",ru-en,"ru-en-hum_gt-“Listen,t-“Nowliste-—Слушайте",human,text2,text2,PAR3-annotated
"Сопровождал его, во-первых, известный читателям племянник Лебедева, а во-вторых, Ипполит. Ипполит был очень молодой человек, лет семнадцати, может быть и восемнадцати, с умным, но постоянно раздраженным выражением лица, на котором болезнь положила ужасные следы. Он был худ как скелет, бледно-желт, глаза его сверкали, и два красных пятна горели нa щеках. Он беспрерывно кашлял; каждое слово его, почти каждое дыхание сопровождалось хрипом. Видна была чахотка в весьма сильной степени. Казалось, что ему оставалось жить не более двух-трех недель. Он очень устал и прежде всех опустился на стул. Остальные при входе несколько зацеремонились и чуть не сконфузились, смотрели, однако же, важно и видимо боялись как-нибудь уронить достоинство, что странно не гармонировало с их репутацией отрицателей всех бесполезных светских мелочей, предрассудков и чуть ли не всего на свете, кроме собственных интересов.","He was accompanied, firstly, by Lebedev's nephew, known to readers, and secondly, by Ippolit. Hippolyte was a very young man, about seventeen, maybe eighteen, with an intelligent, but constantly irritated expression on his face, on which illness left terrible marks. He was thin as a skeleton, pale yellow, his eyes sparkled, and two red spots burned on his cheeks. He coughed incessantly; his every word, almost every breath, was accompanied by a wheeze. Consumption was visible in a very strong degree. It seemed that he had no more than two or three weeks to live. He was very tired and sank into a chair before everyone else. The rest, at the entrance, were somewhat ceremonious and almost embarrassed, looked, however, solemnly and apparently afraid to somehow lose dignity, which strangely did not harmonize with their reputation as deniers of all useless secular trifles, prejudices, and almost everything in the world, except for their own interests. .",ru-en,ru-en-hum_gt-Hewasacc-Hewasacc-Сопровожда,gt,text1,text2,PAR3-annotated
"Чтобы выполнить предписание доктора (я искренне, искренне хочу выздороветь), я целых два часа бродил по стеклянным, прямолинейным пустыням проспектов. Все, согласно Скрижали, были в аудиториумах, и только я один… Это было, в сущности, противоестественное зрелище: вообразите себе человеческий палец, отрезанный от целого, от руки – отдельный человеческий палец, сутуло согнувшись, припрыгивая бежит по стеклянному тротуару. Этот палец – я. И страннее, противоестественнее всего, что пальцу вовсе не хочется быть на руке, быть с другими: или – вот так, одному, или… Ну да, мне уж больше нечего скрывать: или вдвоем с нею – с той, опять так же переливая в нее всего себя сквозь плечо, сквозь сплетенные пальцы рук…","Obeying the doctor's instructions (I sincerely, most sincerely want to get well), I wandered for two hours along the glass deserts of our precise, straight avenues. Everyone else was in the auditoriums, as prescribed by the Table of Hours, and only I was alone. ... It was essentially an unnatural sight: imagine a human finger cut off from the whole, from the hand—a separate human finger, running, stooped and bobbing, up and down, along the glass pavement. I was that finger. And the strangest, the most unnatural thing of all was that the finger had no desire whatever to be on the hand, to be with others. I wanted either to continue thus—by myself, or ... But why try to conceal it any longer—to be with her, with I-330 , once again pouring all of myself into her through the shoulder, through the intertwined hands....",ru-en,ru-en-hum_gt-Inordert-Obeyingth-Чтобывыпо,human,text2,text2,PAR3-annotated
"В самом деле, в истории моего медика и в развязке ее, которой я нечаянно способствовал, всё сошлось и уладилось, как будто нарочно было к тому приготовлено, решительно точно в романе. Я сказал этим бедным людям, чтоб они постарались не иметь никаких на меня надежд, что я сам бедный гимназист (я нарочно преувеличил унижение; я давно кончил курс и не гимназист) и что имени моего нечего им знать, но что я пойду сейчас же на Васильевский остров к моему товарищу Бахмутову, и так как я знаю наверно, что его дядя, действительный статский советник, холостяк и не имеющий детей, решительно благоговеет пред своим племянником и любит его до страсти, видя в нем последнюю отрасль своей фамилии, то, «может быть, мой товарищ и сможет сделать что-нибудь для вас и для меня, конечно, у своего дяди...».","Indeed, in my medical man’s story and in its denouement, to which I inadvertently contributed, everything came together and got settled as if it had been prepared that way on purpose, decidedly as in a novel. I told these poor people that they should try not to place any hopes in me, that I myself was a poor high-school student (I exaggerated the humiliation on purpose; I finished my studies long ago and am not a student), and that they need not know my name, but that I would go at once to Vassilievsky Island, to see my friend Bakhmutov, and as I knew for certain that his uncle, an actual state councillor, a bachelor, and with no children, decidedly adored his nephew and loved him to the point of passion, seeing in him the last bearer of his name, “maybe my friend will be able to do something for you—and for me, of course—through his uncle …”",ru-en,"ru-en-hum_gt-Infact,i-Indeed,in-Всамомде",human,text2,text2,PAR3-annotated
"— И это почти что нет. Впрочем, если натягивать, конечно, родственники, но до того отдаленные, что, по-настоящему, и считаться даже нельзя. Я раз обращался к генеральше из-за границы с письмом, но она мне не ответила. Я все-таки почел нужным завязать сношения по возвращении. Вам же всё это теперь объясняю, чтобы вы не сомневались, потому вижу, вы всё еще беспокоитесь: доложите, что князь Мышкин, и уж в самом докладе причина моего посещения видна будет. Примут — хорошо, не примут — тоже, может быть, очень хорошо. Только не могут, кажется, не принять: генеральша, уж конечно, захочет видеть старшего и единственного представителя своего рода, а она породу свою очень ценит, как я об ней в точности слышал.","“That’s not quite so either. However, if we stretch it, of course, we’re related, but so distantly it’s really impossible to work out. I once wrote a letter to the general’s wife from abroad, but she didn’t answer me. All the same, I thought I should get in touch on my return. I’m telling you all this now so that you won’t have doubts, because I can see you’re still worried: announce that Prince Myshkin is here, and the announcement itself will contain the reason for my visit. If they receive me—good; if not—that also may be very good. Though I don’t think they can not receive me: the general’s wife will certainly want to see the eldest and sole representative of her family, and she values her origins very much, as I’ve heard specifically about her.”",ru-en,ru-en-hum_gt--Andit's-“That’sno-—Иэтопо,human,text2,text2,PAR3-annotated
"— Я удивительно люблю все эти споры и раздражения, князь, ученые, разумеется, — пробормотал между тем Келлер, в решительном упоении и нетерпении ворочаясь на стуле, — ученые и политические, — обратился он вдруг и неожиданно к Евгению Павловичу, сидевшему почти рядом с ним. — Знаете, я ужасно люблю в газетах читать про английские парламенты, то есть не в том смысле, про что они там рассуждают (я, знаете, не политик), а в том, как они между собой объясняются, ведут себя, так сказать, как политики: «благородный виконт, сидящий напротив», «благородный граф, разделяющий мысль мою», «благородный мой оппонент, удививший Европу своим предложением», то есть все вот эти выраженьица, весь этот парламентаризм свободного народа — вот что для нашего брата заманчиво! Я пленяюсь, князь. Я всегда был артист в глубине души, клянусь вам, Евгений Павлыч.","“I am amazingly fond of all these disputes and irritations, prince, scientists, of course,” Keller muttered meanwhile, tossing and turning in his chair in resolute ecstasy and impatience, “scientists and political ones,” he turned suddenly and unexpectedly to Yevgeny Pavlovich, who was sitting almost next to him. “You know, I really like to read in the newspapers about the English parliaments, that is, not in the sense of what they talk about there (I’m not a politician, you know), but in the way they explain themselves to each other, behave, so to speak, as politicians: “the noble viscount sitting opposite”, “the noble count who shares my thought”, “my noble opponent who surprised Europe with his proposal”, that is, all these expressions, all this parliamentarianism of a free people - that’s what is tempting for our brother ! I'm captivated, prince. I have always been an artist at heart, I swear to you, Yevgeny Pavlich.",ru-en,ru-en-hum_gt-‘Ireally-“Iamamaz-—Яудивит,gt,text1,text2,PAR3-annotated
"Так как он часто сбивался с одного на другое и позабывал, о чем начинал говорить, то князь затих, чтобы дать ему высказаться. Но все-таки было чрезвычайно неясно: чрез него ли именно шли письма или чрез Веру? Если он сам уверял, что «к Рогожину всё равно что к Настасье Филипповне», то, значит, вернее, что не чрез него шли они, если только были письма. Случай же, каким образом попалось к нему теперь письмо, остался решительно необъясненным; вернее всего надо было предположить, что он как-нибудь похитил его у Веры... тихонько украл и отнес с каким-то намерением к Лизавете Прокофьевне. Так сообразил и понял наконец князь.","Since he often strayed from one to the other and forgot what he began to talk about, the prince fell silent to let him speak. But all the same, it was extremely unclear: did the letters go through him or through Vera? If he himself assured that ""to Rogozhin is the same as to Nastasya Filippovna,"" then it means, rather, that they did not go through him, if only there were letters. The incident, how the letter now came to him, remained decidedly unexplained; most likely it was necessary to assume that he somehow stole it from Vera ... quietly stole it and took it with some intention to Lizaveta Prokofievna. So the prince thought and understood at last.",ru-en,ru-en-hum_gt-Sinceheo-Sinceheo-Таккакон,gt,text1,text2,PAR3-annotated
"Сообщенное мне с детства вероучение исчезло во мне так же, как и в других, с той только разницей, что так как я очень рано стал много читать и думать, то мое отречение от вероучения очень рано стало сознательным. Я с шестнадцати лет перестал становиться на молитву и перестал по собственному побуждению ходить в церковь и говеть. Я перестал верить в то, что мне было сообщено с детства, но я верил во что-то. Во что я верил, я никак бы не мог сказать. Верил я и в бога, или, скорее, я не отрицал бога, но какого бога, я бы не мог сказать; не отрицал я и Христа и его учение, но в чем было его учение, я тоже не мог бы сказать.","The doctrine communicated to me from childhood disappeared in me just as it did in others, with the only difference being that since I began to read and think a lot very early, my renunciation of the doctrine became conscious very early. From the age of sixteen, I stopped standing up for prayer and stopped, on my own impulse, going to church and fasting. I stopped believing in what I was told from childhood, but I believed in something. What I believed in, I could never say. I also believed in God, or rather I did not deny God, but which God I could not say; I did not deny Christ and his teaching, but what his teaching was, I could not say either.",ru-en,ru-en-hum_gt-TheChrist-Thedoctri-Сообщенное,gt,text1,text2,PAR3-annotated
"Сей неожиданный удар едва не убил отца моего. Он лишился обыкновенной своей твердости, и горесть его (обыкновенно немая) изливалась в горьких жалобах. «Как!» — повторял он, выходя из себя. — «Сын мой участвовал в замыслах Пугачева! Боже праведный, до чего я дожил! Государыня избавляет его от казни! От этого разве мне легче? Не казнь страшна: пращур мой умер на лобном месте, отстаивая то, что почитал святынею своей совести; отец мой пострадал вместе с Волынским и Хрущевым. Но дворянину изменить своей присяге, соединиться с разбойниками, с убийцами, с беглыми холопьями!.. Стыд и срам нашему роду!..» Испуганная его отчаянием матушка не смела при нем плакать и старалась возвратить ему бодрость, говоря о неверности молвы, о шаткости людского мнения. Отец мой был неутешен.","This unexpected blow very nearly killed my father. He lost his habitual self-control, and his grief, usually silent, found expression in bitter complaints. “What!” he repeated, beside himself. “My son is an accomplice of Pugachov’s! Merciful heavens, what have I lived to see! The Empress reprieves him! Does that make it any better for me? It’s not the death penalty that is terrible. My great-grandfather died on the scaffold for what was to him a matter of conscience; my father suffered, together with Volynsky and Khrushchov.a But for a gentleman to betray his oath of allegiance and join brigands, murderers and runaway serfs! Shame and disgrace to our name!” Terrified by his despair, my mother did not dare to weep in his presence and tried to cheer him by talking of the uncertainty of rumor and the small faith to be attached to people’s opinions. My father was inconsolable.",ru-en,ru-en-hum_gt-Thisunexp-Thisunexp-Сейнеожид,human,text2,text2,PAR3-annotated
"Пусто. Тихо. Ветер – там, за стенами, далекий, как тот день, когда мы плечом к плечу, двое-одно, вышли снизу, из коридоров – если только это действительно было. Я шел под какими-то каменными арками, где шаги, ударившись о сырые своды, падали позади меня – будто все время другой шагал за мной по пятам. Желтые – с красными кирпичными прыщами – стены следили за мной сквозь темные квадратные очки окон, следили, как я открывал певучие двери сараев, как я заглядывал в углы, тупики, закоулки. Калитка в заборе и пустырь – памятник Великой Двухсотлетней Войны: из земли – голые каменные ребра, желтые оскаленные челюсти стен, древняя печь с вертикалью трубы – навеки окаменевший корабль среди каменных желтых и красных кирпичных всплесков.","Empty. Quiet. Wind outside, behind the walls, distant as the day when, shoulder to shoulder, two as one, we came out from below, from the corridors —if, indeed, this ever really happened. I walked beneath stone archways where my steps, resounding from the damp vaults, seemed to fall behind me, as if someone followed on my heels. Yellow walls with scars of red brick watched me through the dark glass squares of their windows, watched me open the singing doors of barns, peer into corners, dead ends, nooks, and crannies. A gate in the fence, and a desolate vacant lot—memorial of the great Two Hundred Years' War. Rising from the earth-bare stony ribs, the yellow grinning jaws of walls, an ancient stove with a vertical chimney—a ship forever petrified among the stony splashes of red and yellow brick.",ru-en,ru-en-hum_gt-Empty.Qui-Empty.Qui-Пусто.Тих,human,text2,text2,PAR3-annotated
"Слух о моем аресте поразил все мое семейство. Марья Ивановна так просто рассказала моим родителям о странном знакомстве моем с Пугачевым, что оно не только не беспокоило их, но еще заставляло часто смеяться от чистого сердца. Батюшка не хотел верить, чтобы я мог быть замешан в гнусном бунте, коего цель была ниспровержение престола и истребление дворянского рода. Он строго допросил Савельича. Дядька не утаил, что барин бывал в гостях у Емельки Пугачева, и что-де злодей его таки жаловал; но клялся, что ни о какой измене он и не слыхивал. Старики успокоились и с нетерпением стали ждать благоприятных вестей. Марья Ивановна сильно была встревожена, но молчала, ибо в высшей степени была одарена скромностию и осторожностию.","The news of my arrest shocked my entire family. Marya Ivanovna told my parents so simply about my strange acquaintance with Pugachev that it not only did not disturb them, but also made them often laugh from the bottom of their hearts. Batiushka did not want to believe that I could be involved in a vile rebellion, the purpose of which was the overthrow of the throne and the extermination of the noble family. He severely interrogated Savelich. The uncle did not hide the fact that the master was visiting Emelka Pugachev, and that the villain still complained about something; but he swore that he had never heard of any betrayal. The old people calmed down and began to look forward to favorable news. Marya Ivanovna was greatly alarmed, but kept silent, for she was gifted to the highest degree with modesty and caution.",ru-en,ru-en-hum_gt-Thenewso-Thenewso-Слухомое,gt,text1,text2,PAR3-annotated
"Вечером, дома, он сидит, осененный пальмовой зеленью абажура. Перед ним листы бумаги, записные книжки, маленькие листочки с колонками цифр. Он перебрасывает странички настольного календаря, вскакивает, ищет в этажерке, вынимает пачки, становится коленями на стул и – животом на столе, подперши толстое лицо руками, – читает. Зеленая площадка стола прикрыта стеклянной пластиной. В конце концов что же особенного? Человек работает, человек дома, вечером, работает. Человек, уставившись в лист, ковыряет в ухе карандашом. Ничего особенного. Но все его поведение говорит: ты – обыватель, Кавалеров. Конечно, он не заявляет этого. Должно быть, и в мыслях его ничего похожего нет. Но это понятно без слов. Кто-то третий заявляет мне об этом. Кто-то третий заставляет меня беситься в то время, когда я слежу за ним.","In the evening, at home, he sits, shaded by the palm greens of the lampshade. In front of him are sheets of paper, notebooks, small sheets of paper with columns of numbers. He flips the pages of the desk calendar, jumps up, looks in the bookcase, takes out packs, kneels on a chair and, with his stomach on the table, propping his fat face in his hands, reads. The green area of the table is covered with a glass plate. After all, what is special? A man works, a man is at home, in the evening, he works. The man, staring at the sheet, picks his ear with a pencil. Nothing special. But all his behavior says: you are an inhabitant, Kavalerov. Of course, he does not state this. There must be nothing like it in his mind. But it is clear without words. Someone else tells me about it. Someone else makes me mad while I'm watching him.",ru-en,"ru-en-hum_gt-Intheeve-Intheeve-Вечером,д",gt,text1,text2,PAR3-annotated
"— Честнейшего, князь, честнейшего! — подхватил Лебедев, сверкая глазами, — и именно только вы одни, благороднейший князь, в состоянии были такое справедливое слово сказать! За это-то я и предан вам даже до обожания-с, хоть и прогнил от разных пороков! Решено! Отыскиваю бумажник теперь же, сейчас же, а не завтра; вот, вынимаю его в ваших глазах-с; вот он; вот и деньги все налицо; вот, возьмите, благороднейший князь, возьмите и сохраните до завтра. Завтра или послезавтра возьму-с; а знаете, князь, очевидно, что у меня где-нибудь в садике, под камушком, пролежали в первую-то ночь пропажи-с; как вы думаете?","“A most honest man, Prince, most honest!” Lebedev picked up, his eyes flashing. “And precisely you alone, most noble Prince, are able to speak such a just word! For that I am devoted to you even to the point of adoration, sir, though I am rotten with various vices! It’s decided! I shall find the wallet right now, at once, not tomorrow; here, I take it out before your eyes, sir; here it is; and all the money’s in it; here, take it, most noble Prince, take it and keep it till tomorrow. Tomorrow or the day after I’ll take it, sir; and you know, Prince, it obviously lay somewhere in my garden, under a stone, the first night it was lost, sir; what do you think?”",ru-en,ru-en-hum_gt--Themost-“Amostho-—Честнейш,human,text2,text2,PAR3-annotated
"Но Ганя уже слишком много вынес в этот день и в этот вечер и к этому последнему неожиданному испытанию был не приготовлен. Толпа расступилась пред ними на две половины, и он остался глаз на глаз с Настасьей Филипповной, в трех шагах от нее расстояния. Она стояла у самого камина и ждала, не спуская с него огненного, пристального взгляда. Ганя, во фраке, со шляпой в руке и с перчатками, стоял пред нею молча и безответно, скрестив руки и смотря на огонь. Безумная улыбка бродила на его бледном как платок лице. Правда, он не мог отвести глаз от огня, от затлевшейся пачки; но, казалось, что-то новое взошло ему в душу; как будто он поклялся выдержать пытку; он не двигался с места; через несколько мгновений всем стало ясно, что он не пойдет за пачкой, не хочет идти.","But Ganya had already endured too much that day and that evening, and he was not prepared for this last unexpected test. The crowd parted before them into two halves, and he remained eye to eye with Nastasya Filippovna, three paces away from her. She stood right by the fireplace and waited, not taking her eyes off him, fiery, intently. Ganya, in a tailcoat, with a hat in his hand and with gloves, stood in front of her silently and without answer, arms folded and looking at the fire. An insane smile roamed across his face as pale as a handkerchief. True, he could not take his eyes off the fire, from the smoldering pack; but it seemed that something new had entered his soul; as if he had sworn to endure torture; he didn't move; after a few moments it became clear to everyone that he would not go for a pack, he did not want to go.",ru-en,ru-en-hum_gt-ButGanya-ButGanya-НоГаняуж,gt,text1,text2,PAR3-annotated
"Он не докончил; Фердыщенко быстро подставил ему сзади стул, и генерал, несколько слабый в эту послеобеденную минуту на ногах, так и шлепнулся или, лучше сказать, упал на стул, но это, впрочем, его не сконфузило. Он уселся прямо против Настасьи Филипповны и с приятною ужимкой, медленно и эффектно, поднес ее пальчики к губам своим. Вообще генерала довольно трудно было сконфузить. Наружность его, кроме некоторого неряшества, всё еще была довольно прилична, о чем сам он знал очень хорошо. Ему случалось бывать прежде и в очень хорошем обществе, из которого он был исключен окончательно всего только года два-три назад. С этого же срока и предался он слишком уже без удержу некоторым своим слабостям; но ловкая и приятная манера оставалась в нем и доселе. Настасья Филипповна, казалось, чрезвычайно обрадовалась появлению Ардалиона Александровича, о котором, конечно, знала понаслышке.","He did not finish. Ferdyshchenko quickly offered him a chair from behind, and the general, somewhat weak in the legs after dinner, simply flopped or, better to say, collapsed into it; however, that did not embarrass him. He sat directly facing Nastasya Filippovna and, with a pleasant little grimace, slowly and dramatically brought her fingers to his lips. On the whole, it was rather difficult to embarrass the general. His appearance, apart from a certain slovenliness, was still quite decent, as he knew very well himself. In the past he had occasionally been received in very good society, from which he had been definitively excluded only two or three years ago. It was then that he gave himself over all too unrestrainedly to some of his weaknesses; but he still retained his adroit and pleasant manner. Nastasya Filippovna, it seemed, was exceedingly delighted by the appearance of Ardalion Alexandrovich, of whom she knew, of course, by hearsay.",ru-en,ru-en-hum_gt-Hedidnot-Hedidnot-Оннедоко,human,text2,text2,PAR3-annotated
"Лебедев приосанился. Это правда, что он бывал иногда даже слишком наивен и назойлив в своем любопытстве; но в то же время это был человек довольно хитрый и извилистый, а в некоторых случаях даже слишком коварно-молчаливый; беспрерывными отталкиваниями князь почти приготовил в нем себе врага. Но отталкивал его князь не потому, что его презирал, а потому, что тема любопытства его была деликатна. На некоторые мечты свои князь смотрел еще назад тому несколько дней как на преступление, а Лукьян Тимофеич принимал отказы князя за одно лишь личное к себе отвращение и недоверчивость, уходил с сердцем уязвленным и ревновал к князю не только Колю и Келлера, но даже собственную дочь свою, Веру Лукьяновну. Даже в самую эту минуту он, может быть, мог бы и желал искренно сообщить князю одно в высшей степени интересное для князя известие, но мрачно замолк и не сообщил.","Lebedev assumed a dignified air. It is true that he was sometimes even too naïve and importunate in his curiosity; but at the same time he was a rather cunning and devious man, and on certain occasions even too insidiously taciturn; by constantly rebuffing him, the prince had almost prepared in him an enemy for himself. But the prince rebuffed him not because he despised him, but because the theme of his curiosity was a delicate one. Only a few days ago the prince had looked upon some of his dreams as upon a crime, but Lukyan Timofeich had taken the prince’s retorts as personal revulsion and suspicion towards himself, had gone away with a wounded heart, and was jealous not only of Kolya and Keller, but even of his own daughter, Vera Lukyanovna. Even at that very moment, he could have informed the prince of a certain piece of news interesting for him in the highest degree, and may have sincerely wished to, but he fell gloomily silent and did not inform him.",ru-en,ru-en-hum_gt-Lebedevdr-Lebedevas-Лебедевпр,human,text2,text2,PAR3-annotated
"Князю стало наконец не то чтобы жалко, а так, как бы совестно. У него даже мелькнула мысль: «Нельзя ли что-нибудь сделать из этого человека чьим-нибудь хорошим влиянием?». Собственное свое влияние он считал по некоторым причинам весьма негодным, — не из самоумаления, а по некоторому особому взгляду на вещи. Мало-помалу они разговорились, и до того, что и разойтись не хотелось. Келлер с необыкновенною готовностью признавался в таких делах, что возможности не было представить себе, как это можно про такие дела рассказывать. Приступая к каждому рассказу, он уверял положительно, что кается и внутренно «полон слез», а между тем рассказывал так, как будто гордился поступком, и в то же время до того иногда смешно, что он и князь хохотали наконец как сумасшедшие.","The prince finally felt not exactly sorry, but as if ashamed. The thought even flashed through his mind: ""Couldn't something be made out of this man by someone's good influence?"" He considered his own influence, for some reason, very worthless, not from self-deprecation, but from a certain special view of things. Little by little they began to talk, and to the point that they did not want to disperse. Keller confessed to such cases with unusual readiness that it was impossible to imagine how one could talk about such cases. Starting each story, he assured positively that he was repenting and inwardly “full of tears,” and meanwhile he told it as if he was proud of the deed, and at the same time it was sometimes so funny that he and the prince finally laughed like crazy.",ru-en,ru-en-hum_gt-Theprince-Theprince-Князюстал,gt,text1,text2,PAR3-annotated
"— Да, мерзавцу, но которому следовало заплатить, — продолжал молодой человек. — А что он мерзавец, так это и я засвидетельствую, и не по тому одному, что он тебя прибил. Это, князь, один забракованный офицер, отставной поручик из прежней рогожинской компании, и бокс преподает. Все они теперь скитаются, как их разогнал Рогожин. Но что хуже всего, так это то, что я знал про него, что он мерзавец, негодяй и воришка, и все-таки сел с ним играть, и что, доигрывая последний рубль (мы в палки играли), я про себя думал: проиграю, к дяде Лукьяну пойду, поклонюсь — не откажет. Это уж низость, вот это так уж низость! Это уж подлость сознательная!","“Yes, to a blackguard, but who still had to be paid,” the young man went on. “And that he’s a blackguard, I, too, will testify, not only because he gave you a beating. He’s a rejected officer, Prince, a retired lieutenant from Rogozhin’s former band, who teaches boxing. They’re all wandering about now, since Rogozhin scattered them. But the worst thing is that I knew he was a blackguard, a scoundrel, and a petty thief, and I still sat down to play with him, and that, as I bet my last rouble (we were playing cribbage), I thought to myself: I’ll lose, go to Uncle Lukyan, bow to him—he won’t refuse. That was meanness, that was real meanness!",ru-en,"ru-en-hum_gt-“Yes,asc-“Yes,toa-—Да,мерз",human,text2,text2,PAR3-annotated
"Несколько раз я готов был швырнуть сверток через перила. Но стоило мне представить себе, как, освобождаясь на лету от обертки, падает и с эффектностью торпеды исчезает в волнах злосчастный кусок колбасы, – как мгновенно другое представление бросало меня в дрожь. Я видел надвигающегося на меня Бабичева, грозного, неодолимого идола с выпученными глазами. Я боюсь его. Он давит меня. Он не смотрит на меня – и видит насквозь. Он на меня не смотрит. Только сбоку я вижу его глаза, когда лицо его повернуто в мою сторону, взгляда его нет: только сверкает пенсне, две круглые слепые бляшки. Ему неинтересно смотреть на меня, нет времени, нет охоты, но я понимаю, что он видит меня насквозь.","Several times I was ready to throw the bundle over the railing. But as soon as I imagine how, freeing myself from the wrapper on the fly, the unfortunate piece of sausage falls and disappears into the waves with the effect of a torpedo, how instantly another idea threw me into a shiver. I saw Babichev approaching me, a formidable, irresistible idol with bulging eyes. I'm afraid of him. He presses me. He does not look at me - and sees through. He doesn't look at me. Only from the side I see his eyes, when his face is turned in my direction, there is no look from him: only pince-nez sparkles, two round blind plaques. He is not interested in looking at me, there is no time, no desire, but I understand that he sees right through me.",ru-en,ru-en-hum_gt-Severalti-Severalti-Несколько,gt,text1,text2,PAR3-annotated
"— Князь, — начал он опять, — там на меня теперь... по одному совершенно странному обстоятельству... и смешному... и в котором я не виноват... ну, одним словом, это лишнее, — там на меня, кажется, немножко сердятся, так что я некоторое время не хочу входить туда без зова. Мне ужасно нужно бы поговорить теперь с Аглаей Ивановной. Я на всякий случай написал несколько слов (в руках его очутилась маленькая сложенная бумажка) — и вот не знаю, как передать. Не возьметесь ли вы, князь, передать Аглае Ивановне, сейчас, но только одной Аглае Ивановне, так-то есть, чтоб никто не увидал, понимаете? Это не бог знает какой секрет, тут нет ничего такого... но... сделаете?","“Prince,” he began again, “it’s against me now ... due to one completely strange circumstance ... and ridiculous ... and in which I’m not to blame ... well, in a word, this is superfluous - there at me seem to be a little angry, so I don't want to go in there without being called for a while. I should terribly need to talk to Aglaya Ivanovna now. Just in case, I wrote a few words (a small folded piece of paper ended up in his hands) - and now I don’t know how to convey it. Will you, prince, hand it over to Aglaya Ivanovna, now, but only Aglaya Ivanovna, that is, so that no one sees, you understand? This is not God knows what secret, there is nothing like that ... but ... will you do it?",ru-en,"ru-en-hum_gt-‘Prince,’-“Prince,”-—Князь,—",gt,text1,text2,PAR3-annotated
"Но я теперь позволяю себе говорить, что это было жестокое требование, тогда же я и не подумал этого, мне только было невыразимо больно. Я уже не был в том положении, в каком я был в молодости, думая, что все в жизни ясно; я пришел ведь к вере потому, что, помимо веры, я ничего, наверное ничего, не нашел, кроме погибели, поэтому откидывать эту веру нельзя было, и я покорился. И я нашел в своей душе чувство, которое помогло мне перенести это. Это было чувство самоунижения и смирения. Я смирился, проглотил эту кровь и тело без кощунственного чувства, с желанием поверить, но удар уже был нанесен. И, зная вперед, что ожидает меня, я уже не мог идти в другой раз.","But now I let myself say it was a brutal requirement; then I didn’t even think that, it was just inexpressibly painful for me. I was no longer in the situation I had been in my younger days, thinking that everything in life was clear; I had come to faith because apart from faith I had found nothing, really nothing but annihilation, so I couldn’t reject this faith and I submitted. And I found a feeling in my soul that helped me to bear it. This was a feeling of self-abasement and humility. I humbled myself; I swallowed this flesh and blood without any feeling of blasphemy, with the desire to believe, but the blow had been struck. And knowing in advance what was waiting for me, I could no longer go a second time.",ru-en,ru-en-hum_gt-ButnowI-ButnowI-Ноятепер,human,text2,text2,PAR3-annotated
